OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
USGS-WA	USGS Washington Water Science Center	USGS-12043103	DICKEY RIVER AT MORA, WA	Stream		17100101	108.00	sq mi			47.92201697000000	-124.6193816000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043163	TSOO-YESS RIVER BLW MILLER CREEK NEAR OZETTE, WA	Stream		17100101	32.0	sq mi			48.26534340000000	-124.6257923000000	24000	1	seconds	Interpolated from MAP.	NAD83	22.91	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043190	SAIL RIVER NEAR NEAH BAY, WA	Stream		17110021	5.42	sq mi			48.35729218000000	-124.5619002000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12045500	ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES, WA	Stream		17110020	269	sq mi			48.05481140000000	-123.5832462000000		1	seconds	Interpolated from MAP.	NAD83	200	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12048000	DUNGENESS RIVER NEAR SEQUIM, WA	Stream		17110020	156	sq mi			48.01425780000000	-123.1326773000000	24000	1	seconds	Interpolated from MAP.	NAD83	565.90	feet	.12	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12054000	DUCKABUSH RIVER NEAR BRINNON, WA	Stream		17110018	66.5	sq mi			47.68398059000000	-123.0115510000000	24000	1	seconds	Interpolated from MAP.	NAD83	245.22	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	031										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12054100	DUCKABUSH RIVER AT DUCKABUSH, WA	Stream		17110018					47.64898126000000	-122.9348804000000		1	seconds	Interpolated from MAP.	NAD83							US	53	031										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12055000	HAMMA HAMMA RIVER NEAR HOODSPORT, WA	Stream		17110018	83.50	sq mi			47.54648128000000	-123.0582130000000		1	seconds	Interpolated from MAP.	NAD83							US	53	045										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12056500	NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA	Stream		17110017	57.2	sq mi			47.51425666000000	-123.3298868000000		1	seconds	Interpolated from MAP.	NAD83	762.26	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	045										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12061500	SKOKOMISH RIVER NEAR POTLATCH, WA	Stream		17110017	227	sq mi			47.30981510000000	-123.1770995000000	24000	1	seconds	Interpolated from MAP.	NAD83	13.99	feet	.02	feet	Level or other surveyed method.	NAVD88	US	53	045										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12072000	CHICO CREEK NEAR BREMERTON, WA	Stream		17110019	15.3	sq mi			47.59009406000000	-122.7095896000000	24000	1	seconds	Interpolated from MAP.	NAD83	84	feet	4.3	feet	Interpolated from Digital Elevation Model	NAVD88	US	53	035										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12080000	DESCHUTES RIVER NEAR OLYMPIA, WA	Stream		17110016	160.00	sq mi			47.00120756000000	-122.8956945000000		1	seconds	Interpolated from MAP.	NAD83	95.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	067										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12080012	DESCHUTES RIVER AT TUMWATER, WA	Stream		17110016					47.01454085000000	-122.9031950000000		1	seconds	Interpolated from MAP.	NAD83							US	53	067										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12086500	NISQUALLY RIVER AT LA GRANDE, WA	Stream		17110015	292	sq mi			46.83927048000000	-122.3292809000000		1	seconds	Interpolated from MAP.	NAD83	497.00	feet	.20	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12089500	NISQUALLY RIVER AT MCKENNA, WA	Stream		17110015	517	sq mi			46.93343245000000	-122.5609563000000		1	seconds	Interpolated from MAP.	NAD83	285.47	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	067										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12091000	CHAMBERS CR AT STEILACOOM LK NEAR STEILACOOM, WA	Stream		17110019	89.4	sq mi			47.17759809000000	-122.5359586000000		1	seconds	Interpolated from MAP.	NAD83	215	feet	20	feet	Interpolated from topographic map.	NGVD29	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12091100	FLETT CREEK AT TACOMA, WA	Stream		17110019	7.33	sq mi			47.18885830000000	-122.5201028000000	24000	1	seconds	Interpolated from Digital MAP.	NAD83	189.32	feet	10	feet	Interpolated from topographic map.	NAVD88	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12091300	LEACH CREEK NEAR STEILACOOM, WA	Stream		17110019	6.56	sq mi			47.19815380000000	-122.5226250000000		1	seconds	Interpolated from MAP.	NAD83	140	feet	20	feet	Interpolated from topographic map.	NGVD29	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12091500	CHAMBERS CREEK BL LEACH CREEK NEAR STEILACOOM, WA	Stream		17110019	104	sq mi			47.19759820000000	-122.5287364000000		1	seconds	Interpolated from MAP.	NAD83	100	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12093500	PUYALLUP RIVER NEAR ORTING, WA	Stream		17110014	172	sq mi			47.03926867000000	-122.2078925000000		1	seconds	Interpolated from MAP.	NAD83	352.5	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12093510	PUYALLUP RIVER AT ORTING, WA	Stream		17110014					47.08899059000000	-122.2131714000000		1	seconds	Interpolated from MAP.	NAD83							US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12093900	CARBON RIVER AT FAIRFAX, WA	Stream		17110014	76.20	sq mi			47.01288136000000	-122.0128877000000		1	seconds	Interpolated from MAP.	NAD83	1330.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12094300	CARBON RIVER NEAR ORTING, WA	Stream		17110014					47.09871300000000	-122.1526144000000		1	seconds	Interpolated from MAP.	NAD83							US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12097850	WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA	Stream		17110014	375	sq mi			47.14677030000000	-121.8601066000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12098500	WHITE RIVER NEAR BUCKLEY, WA	Stream		17110014	401	sq mi			47.15121370000000	-121.9498317000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12100500	WHITE RIVER NEAR SUMNER, WA	Stream		17110014	477	sq mi			47.25010080000000	-122.2437309000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12101475	PUYALLUP RIVER AT MERIDIAN ST BR AT PUYALLUP, WA	Stream		17110014					47.20260060000000	-122.2937310000000	24000	1	seconds	Interpolated from MAP.	NAD83							US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12101500	PUYALLUP RIVER AT PUYALLUP, WA	Stream		17110014	948	sq mi			47.20843358000000	-122.3270652000000		1	seconds	Interpolated from MAP.	NAD83	3.49	feet	.03	feet	Level or other surveyed method.	NAVD88	US	53	053										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12103380	GREEN RIVER ABOVE TWIN CAMP CREEK NEAR LESTER, WA	Stream		17110013	16.5	sq mi			47.18177900000000	-121.3887037000000		1	seconds	Interpolated from MAP.	NAD83	2040	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12108500	NEWAUKUM CREEK NEAR BLACK DIAMOND, WA	Stream		17110013	27.4	sq mi			47.27565640000000	-122.0595590000000	24000	1	seconds	Interpolated from MAP.	NAD83	310	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12109010	GREEN RIVER AT AUBURN ACADEMY NEAR AUBURN, WA	Stream		17110013					47.28815630000000	-122.1603955000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12112600	BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN, WA	Stream		17110013	66.7	sq mi			47.31232289000000	-122.1653960000000		1	seconds	Interpolated from MAP.	NAD83	77.2	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12112610	BIG SOOS CREEK NEAR MOUTH NEAR AUBURN, WA	Stream		17110013					47.30593400000000	-122.1723406000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12113000	GREEN RIVER NEAR AUBURN, WA	Stream		17110013	399	sq mi			47.31232280000000	-122.2040082000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12113340	GREEN RIVER AT 212 ST NEAR KENT, WA	Stream		17110013					47.41232205000000	-122.2648442000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12113350	GREEN RIVER AT TUKWILA, WA	Stream		17110013	440	sq mi			47.46509966000000	-122.2484554000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12113375	SPRINGBROOK CREEK AT TUKWILA, WA	Stream		17110013	19	sq mi			47.46565530000000	-122.2326218000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12113390	DUWAMISH RIVER AT GOLF COURSE AT TUKWILA, WA	Stream		17110013	461	sq mi			47.47898610000000	-122.2587333000000	24000	1	seconds	Interpolated from MAP.	NAD83	0	feet	0.1	feet	Differentially corrected Global Positioning System.	NAVD88	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12119000	CEDAR RIVER AT RENTON, WA	Stream		17110012	184	sq mi			47.48259990000000	-122.2034547000000	24000	1	seconds	Interpolated from MAP.	NAD83	18.77	feet	.06	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12119007	CEDAR RIVER AT LOGAN ST AT RENTON, WA	Stream		17110012					47.48565540000000	-122.2090104000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12121600	ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH, WA	Stream		17110012	56.6	sq mi	56.60	sq mi	47.55232299000000	-122.0478975000000		1	seconds	Interpolated from MAP.	NAD83	35.99	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12124998	SAMMAMISH RIVER AT REDMOND, WA	Stream		17110012	148.00	sq mi			47.67065480000000	-122.1276230000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12126500	SAMMAMISH RIVER AT BOTHELL, WA	Stream		17110012	212.00	sq mi			47.75537598000000	-122.2109588000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12128000	THORNTON CREEK NEAR SEATTLE, WA	Stream		17110012	12.1	sq mi			47.69565378000000	-122.2762368000000		1	seconds	Interpolated from MAP.	NAD83	40	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12134500	SKYKOMISH RIVER NEAR GOLD BAR, WA	Stream		17110009	535	sq mi			47.83732546000000	-121.6667809000000	24000	1	seconds	Interpolated from MAP.	NAD83	213.02	feet	.08	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12138200	SULTAN RIVER AT SULTAN, WA	Stream		17110009					47.86037896000000	-121.8206762000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12138450	SKYKOMISH RIVER BELOW SULTAN RIVER AT SULTAN, WA	Stream		17110009					47.85926780000000	-121.8209539000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12141090	WOODS CREEK AT MONROE, WA	Stream		17110009					47.85426610000000	-121.9651244000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12144400	SNOQUALMIE RIVER AT SNOQUALMIE, WA	Stream		17110010					47.52676880000000	-121.8123346000000		1	seconds	Interpolated from MAP.	NAD83							US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12148500	TOLT RIVER NEAR CARNATION, WA	Stream		17110010	81.4	sq mi			47.69565678000000	-121.8240056000000		1	seconds	Interpolated from MAP.	NAD83	348	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12149000	SNOQUALMIE RIVER NEAR CARNATION, WA	Stream		17110010	603	sq mi			47.66593399000000	-121.9253969000000	24000	1	seconds	Interpolated from MAP.	NAD83	2.12	feet	.05	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	033										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12150800	SNOHOMISH RIVER NEAR MONROE, WA	Stream		17110011	1537	sq mi			47.83093200000000	-122.0484590000000	24000	1	seconds	Interpolated from MAP.	NAD83	17.05	feet	.05	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12155400	PILCHUCK RIVER AT SNOHOMISH, WA	Stream		17110011					47.91287569000000	-122.0834622000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12155500	SNOHOMISH RIVER AT SNOHOMISH, WA	Stream		17110011	1714	sq mi			47.91273330000000	-122.1064583000000		1	seconds	Interpolated from Digital MAP.	NAD83	-6.43	feet	.07	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12156100	SNOHOMISH RIVER AT US HIGHWAY 2 AT EVERETT, WA	Stream		17110011	1754.00	sq mi			47.97842940000000	-122.1837455000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12161000	SF STILLAGUAMISH RIVER NEAR GRANITE FALLS, WA	Stream		17110008	119	sq mi			48.10371240000000	-121.9456866000000		1	seconds	Interpolated from MAP.	NAD83	310	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12164050	JIM CREEK AT JORDAN ROAD NEAR ARLINGTON, WA	Stream		17110008	47	sq mi			48.18398986000000	-122.0765278000000		1	seconds	Interpolated from MAP.	NAD83	100	feet	20	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12165000	SQUIRE CREEK NEAR DARRINGTON, WA	Stream		17110008	20	sq mi			48.27066400000000	-121.6706843000000		1	seconds	Interpolated from MAP.	NAD83	490	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12166900	NF STILLAGUAMISH RIVER AT CICERO, WA	Stream		17110008					48.26760345000000	-122.0134726000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12167000	NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA	Stream		17110008	262	sq mi			48.26149178000000	-122.0476407000000		1	seconds	Interpolated from MAP.	NAD83	89.34	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12167500	ARMSTRONG CREEK NEAR ARLINGTON, WA	Stream		17110008	7.33	sq mi			48.22065650000000	-122.1345876000000		1	seconds	Interpolated from MAP.	NAD83	90	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12167650	STILLAGUAMISH RIVER AT RM 12.2 NEAR ARLINGTON, WA	Stream		17110008	538	sq mi			48.19843320000000	-122.1873668000000		1	seconds	Interpolated from MAP.	NAD83	30	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12167700	STILLAGUAMISH RIVER NEAR SILVANA, WA	Stream		17110008	557.00	sq mi			48.19648845000000	-122.2104233000000		1	seconds	Interpolated from MAP.	NAD83	40	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12168650	PILCHUCK CREEK NEAR MOUTH NEAR SILVANA, WA	Stream		17110008	76	sq mi			48.20954409000000	-122.2259802000000		1	seconds	Interpolated from MAP.	NAD83	20	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12169990	CHURCH CREEK AT JENSEN ROAD NEAR STANWOOD, WA	Stream		17110008	9	sq mi			48.24815550000000	-122.3137638000000		1	seconds	Interpolated from MAP.	NAD83	140	feet	20	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12170050	STILLAGUAMISH RIVER NR THOMLE ROAD NR STANWOOD, WA	Stream		17110008	18	sq mi			48.22676597000000	-122.3623759000000		1	seconds	Interpolated from MAP.	NAD83	5	feet	2	feet	Interpolated from topographic map.	NGVD29	US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12181000	SKAGIT RIVER AT MARBLEMOUNT, WA	Stream		17110005	1381	sq mi			48.53373060000000	-121.4298499000000		1	seconds	Interpolated from MAP.	NAD83	308.64	feet	.03	feet	Level or other surveyed method.	NAVD88	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12185300	ELLIOTT CR AT GOAT LAKE OUTLET NR MONTE CRISTO, WA	Stream		17110006	3.03	sq mi			48.02205219000000	-121.3564970000000		1	seconds	Interpolated from MAP.	NAD83							US	53	061										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12193500	BAKER RIVER AT CONCRETE, WA	Stream		17110005	297	sq mi			48.53983699000000	-121.7431956000000		1	seconds	Interpolated from MAP.	NAD83							US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12194000	SKAGIT RIVER NEAR CONCRETE, WA	Stream		17110007	2737	sq mi			48.52428059000000	-121.7709740000000	24000	1	seconds	Interpolated from MAP.	NAD83	133.96	feet	.02	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12199000	SKAGIT RIVER NEAR SEDRO WOOLLEY, WA	Stream		17110007	3015	sq mi			48.48399620000000	-122.2432123000000	24000	1	seconds	Interpolated from MAP.	NAD83	3.81	feet	.03	feet	Level or other surveyed method.	NAVD88	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12200000	EAST FORK NOOKACHAMPS CREEK NEAR CLEAR LAKE, WA	Stream		17110007	20.50	sq mi			48.42482810000000	-122.2095980000000		1	seconds	Interpolated from MAP.	NAD83	70.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12200500	SKAGIT RIVER NEAR MOUNT VERNON, WA	Stream		17110007	3093	sq mi			48.44482780000000	-122.3354369000000	24000	1	seconds	Interpolated from MAP.	NAD83	3.80	feet	.01	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12200570	SKAGIT RIVER NEAR SKAGIT CITY, WA	Stream		17110007	3094	sq mi			48.40677100000000	-122.3654370000000		1	seconds	Interpolated from MAP.	NAD83	13	feet	5	feet	Interpolated from topographic map.	NGVD29	US	53	057										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12200660	SOUTH FORK SKAGIT RIVER AT SKAGIT CITY, WA	Stream		17110007	3095	sq mi			48.38510370000000	-122.3629364000000		1	seconds	Interpolated from MAP.	NAD83	13	feet	5	feet	Interpolated from topographic map.	NGVD29	US	53	057										NWIS
