stid,station_name,lat,lon,elev,begints,iem_network
TRCM8,TROUT CREEK RAWS,47.8666,-115.625,747,2010-12-07 00:00,MT_DCP
CQEN6,Trout Creek Site C-5,42.1529,-75.294,357.8814,2012-02-01 00:00,NY_DCP
TCFO3,TROUT CRK RAWS,44.1133,-122.5769,721,2010-12-07 00:00,OR_DCP
BKRW1,Trout Lake - Buck Creek,46.0567,-121.5386,826.6956,2012-06-28 00:00,WA_DCP
LFMC2,Trout Lake - LF Sam Miguel River,37.81778,-107.87889,2970,2022-12-04 00:00,CO_DCP
TRLM4,Trout Lake RAWS,46.19,-84.98111,262.15576,2016-07-21 00:00,MI_DCP
TROC2,Troutman Park,40.5311,-105.0842,1544,2011-06-08 00:00,CO_DCP
TRJF1,Trout River  AT Trout River at Lem Turner Road,30.41722,-81.69667,4.50858,2016-01-25 00:00,FL_DCP
TRRP1,Trout Run,41.45,-77.05,459,2010-12-07 00:00,PA_DCP
TRXP1,Troy,41.78556,-76.78333,346,2010-12-07 00:00,PA_DCP
TIFP1,TROY,41.7667,-76.7667,389,2010-12-07 00:00,PA_DCP
TRXA1,TROY,31.7901,-86.0004,147,2010-12-07 00:00,AL_DCP
TOYM7,Troy - DNR Well,38.9769,-90.9964,194.28331,2013-10-04 00:00,MO_DCP
TROM8,TROY RAWS,48.4666,-115.9166,883,2010-12-07 00:00,MT_DCP
TRYA1,TROY ST. UNIV /ALERT RAINGAGE,31.7833,-85.95,153,2010-12-07 00:00,AL_DCP
TVTT2,Truce,33.4114,-98.0142,356,2011-08-25 00:00,TX_DCP
TRCP1,TRUCE,39.8922,-76.2372,270,2010-12-07 00:00,PA_DCP
TRUN5,TRUCHAS RAWS,36.0589,-105.7694,2585,2010-12-07 00:00,NM_DCP
WPKC1,Truckee - 20K01,39.4833,-120.4333,2237.52,2011-01-26 00:00,CA_DCP
WEBC1,Truckee - 20K02,39.4833,-120.4333,2237.52,2011-01-26 00:00,CA_DCP
TRUC1,TRUCKEE #2 SNOTEL,39.30087,-120.18407,1983.9,2011-06-01 00:00,CA_DCP
HZNN2,TRUCKEE CANAL NR HAZEN,39.5039,-119.0442,1275,2010-12-07 00:00,NV_DCP
TCWN2,TRUCKEE CANAL NR WADSWORTH,39.6128,-119.2961,1327,2010-12-07 00:00,NV_DCP
CSCC1,Truckee - Castle Creek,39.35,-120.35,2294.4658,2011-02-01 00:00,CA_DCP
DNSC1,Truckee - Donners Summit,39.3167,-120.3333,2151.837,2011-01-27 00:00,CA_DCP
FIEC1,Truckee - Faucherie Reserviour,39.4292,-120.5678,1869.9645,2013-02-21 00:00,CA_DCP
FDYC1,Truckee - Fordyce Lake,39.35,-120.5,2177.948,2011-01-25 00:00,CA_DCP
FRKC1,Truckee - French Lake,39.4211,-120.5411,2035.5186,2013-02-21 00:00,CA_DCP
FNCC1,Truckee - Furnace Flat,39.35,-120.5,2177.948,2011-01-27 00:00,CA_DCP
TBBC1,TRUCKEE R @ BOCA BRIDGE,39.3853,-120.0867,1688,2010-12-07 00:00,CA_DCP
TRCC1,Truckee River 2.5 SW Truckee,39.2964,-120.2044,1827,2010-12-07 00:00,CA_DCP
STRN2,Truckee River 2 SSE Sparks,39.5175,-119.7417,1342,2010-12-07 00:00,NV_DCP
TNTN2,Truckee River 2 W Tracy,39.5567,-119.5522,1301,2010-12-07 00:00,NV_DCP
TRCN2,TRUCKEE RIVER AT CLARK,39.5655,-119.4861,1294.351,2018-07-17 00:00,NV_DCP
FARC1,Truckee River  AT Farad,39.4281,-120.033,1581,2010-12-07 00:00,CA_DCP
MOGN2,Truckee River  AT Mogul,39.5072,-119.9308,1431,2010-12-07 00:00,NV_DCP
NIXN2,Truckee River  AT Nixon,39.7775,-119.3375,1223,2010-12-07 00:00,NV_DCP
TRRN2,Truckee River  AT Reno,39.5303,-119.7947,1365,2010-12-07 00:00,NV_DCP
TRTC1,Truckee River  AT Tahoe City,39.1664,-120.1433,1896,2010-12-07 00:00,CA_DCP
TBDN2,Truckee River  AT Truckee River Blo Derby Dam,39.5847,-119.4403,1281,2010-12-07 00:00,NV_DCP
VISN2,Truckee River  AT Vista,39.5206,-119.7,1339,2010-12-07 00:00,NV_DCP
WADN2,Truckee River  AT Wadsworth,39.6322,-119.2822,1240,2010-12-07 00:00,NV_DCP
TKEC1,TRUCKEE RS,39.3311,-120.1892,1815,2010-11-30 00:00,CA_DCP
SGHC1,Truckee - Sagehen Creek,39.4317,-120.2406,1943.6188,2011-01-31 00:00,CA_DCP
TADC1,Truckee - Tahoe Donner RAWS,39.3383,-120.2733,2256.4692,2016-10-06 00:00,CA_DCP
TBMC1,Truckee - Truckee River,39.35306,-120.11944,1728.3217,2016-08-18 00:00,CA_DCP
TRAP4,Trujillo Alto 2SSW - Carraizro Dam,18.3286,-66.0164,34.471153,2019-09-24 00:00,PR_DCP
TKZM7,Truman Lake  AT Truman Dam,38.25,-93.4,207,2007-12-31 00:00,MO_DCP
ETAN6,Trumansburg 1.75SE,42.53,-76.6153,269.36664,2013-01-23 00:00,NY_DCP
ETBN6,Trumansburg No2,42.5297,-76.615,270.80402,2013-01-23 00:00,NY_DCP
TRUO1,Trumbull TWP FD,41.6833,-80.9544,306,2009-12-18 00:00,OH_DCP
CAOM3,TRURO,41.9756,-70.0242,38,2010-12-07 00:00,MA_DCP
TCST2,Truscott 2SE,33.74172,-99.79072,465.0795,2019-10-22 00:00,TX_DCP
VGTA1,Trussville - Cahaba River,33.6655,-86.5922,242.12567,2015-08-12 00:00,AL_DCP
TCRA3,TRUXTON CANYON RAWS,35.7825,-113.7942,1625,2010-12-07 00:00,AZ_DCP
MTXA3,TRUXTON WASH 1 NNW Truxton Wash @ SR66,35.38,-113.7289,1081,2010-12-07 00:00,AZ_DCP
TWVA3,TRUXTON WASH  AT Truxton Wash Nr Valentine,35.38417,-113.65694,1156.9614,2010-12-07 00:00,AZ_DCP
TROT2,Trwd Sump 12,32.7767,-97.3814,165,2011-06-01 00:00,TX_DCP
TWFT2,Trwd Sump 13,32.773,-97.3712,167,2011-06-01 00:00,TX_DCP
TCTT2,Trwd Sump 17,32.7186,-97.3795,174,2011-06-01 00:00,TX_DCP
TWVT2,Trwd Sump 3,32.7681,-97.4125,177,2011-06-01 00:00,TX_DCP
TWHT2,Trwd Sump 8,32.7506,-97.3944,171,2011-06-01 00:00,TX_DCP
TRYS1,Trylon 5SW - Hogback Mountain,35.17,-82.29,969.3846,2017-03-03 00:00,SC_DCP
TYCO3,TRYON CR 1 N Lake Oswego,45.4314,-122.6714,76,2010-12-07 00:00,OR_DCP
TGCO3,Tualatin R 1 S Golf Course Rd nr Cornelius,45.5022,-123.0561,44,2010-12-07 00:00,OR_DCP
TRRO3,Tualatin R 1 S Rood Bridge near Hillsboro,45.49,-122.9517,37,2010-12-07 00:00,OR_DCP
TLFO3,Tualatin R 6 WNW Lee Falls near Gaston,45.5058,-123.2183,118,2010-12-07 00:00,OR_DCP
GASO3,Tualatin R  AT Gaston,45.4364,-123.1686,56,2010-12-07 00:00,OR_DCP
TUAO3,Tualatin R  AT Tualatin,45.3872,-122.7628,44,2010-12-07 00:00,OR_DCP
DLLO3,Tualatin River 1 S Dilley,45.475,-123.1231,57,2010-12-07 00:00,OR_DCP
WSLO3,Tualatin River 1 WNW West Linn,45.3506,-122.6756,33,2010-12-07 00:00,OR_DCP
FRMO3,Tualatin River  AT Farmington,45.4472,-122.9494,44,2010-12-07 00:00,OR_DCP
TUCW1,Tucannon River  AT Tucannon R nr Starbuck,46.5047,-118.0653,232,2010-12-07 00:00,WA_DCP
MRGW1,TUCANNON RIVER NR MARENGO,46.4403,-117.7503,448,2010-12-07 00:00,WA_DCP
TUCO3,Tucca Cr 11 ENE Beaver,45.3244,-123.5453,493,2010-12-07 00:00,OR_DCP
DRCW2,Tuckahoe - Dry Creek,37.7411,-80.2783,642.2922,2015-05-26 00:00,WV_DCP
TUKN4,Tuckahoe River 4 W Tuckahoe,39.3069,-74.8208,7,2010-12-07 00:00,NJ_DCP
CBLV2,Tuckahoe Village - Cantebury Lake,37.6025,-77.60611,55,2022-01-12 00:00,VA_DCP
DILN7,TUCKASEGEE RIVER AT BARKERS CK 2.5 NNW TUCKASEGEE RVR @ BARKERS,35.3844,-83.2917,579,2010-12-07 00:00,NC_DCP
BCDN7,TUCKASEGEE RIVER  AT BEAR CREEK DAM,35.2414,-83.0728,784,2010-12-08 00:00,NC_DCP
TKSN7,Tuckasegee River  AT Bryson City,35.4278,-83.4475,527,2010-12-07 00:00,NC_DCP
WCDN7,TUCKASEGEE RIVER  AT WOLF CREEK DAM,35.2217,-83,939,2010-12-08 00:00,NC_DCP
SCTN7,TUCKASEGEE RIVER BLW SCOTTS CK  AT SCOTTS CREEK INFLOW,35.367,-83.254,602,2010-12-07 00:00,NC_DCP
TKRN7,TUCKASEGEE @ SR1172 NR CULLOWHEE 1 NNW TUCKASEGEE RVR @ SR1172 N,35.2878,-83.1439,667,2010-12-07 00:00,NC_DCP
TUCW2,Tucker 911 - Parsons,39.0925,-79.6589,521.99744,2015-04-09 00:00,WV_DCP
BKCG1,Tucker - Burnt Fork Creek,33.8353,-84.2569,308.23337,2015-08-20 00:00,GA_DCP
TUCA4,Tuckerman - Tuckerman Ditch,35.7263,-91.2002,73.12276,2015-11-18 00:00,AR_DCP
JCTN4,TUCKERTON,39.508,-74.3383,0,2010-12-07 00:00,NJ_DCP
TSCG1,Tucsawhatchee Creek 4 SW Hawkinsville,32.2394,-83.5017,78,2010-12-07 00:00,GA_DCP
SCRA3,Tucson 11NW - Santa Cruz River,32.3281,-111.0683,661.43896,2017-07-25 00:00,AZ_DCP
ACMA3,Tucson - Agua Caliente,32.2968,-110.717,859.477,2019-07-13 00:00,AZ_DCP
BCAA3,Tucson - Bear Canyon,32.3057,-110.8012,820.53687,2019-07-08 00:00,AZ_DCP
TEPA3,TUCSON ELECTRIC POWER,32.1622,-110.8967,801,2010-12-07 00:00,AZ_DCP
PMSA3,Tucson - Mission Rd nr Silverlake,32.2015,-110.9934,721.42334,2019-07-02 00:00,AZ_DCP
PWDA3,Tucson - Public Works,32.2248,-110.9729,723,2023-06-07 00:00,AZ_DCP
SCGA3,Tucson - Santa Cruz River Above Grant Road,32.2467,-110.9969,704.94556,2017-07-25 00:00,AZ_DCP
STPA3,Tucson - W 20th I-10,32.2093,-110.9769,722.432,2020-07-06 00:00,AZ_DCP
QPTA3,Tucson WFO RAWS 3,32.22806,-110.95583,734.81177,2016-09-01 00:00,AZ_DCP
QPEA3,Tucson WFO RAWS 8,32.25778,-109.18,1113.1694,2016-08-22 00:00,AZ_DCP
TCC,TUCUMCARI MUNICIPAL AP,35.18052,-103.60144,1230.7823,2013-05-14 00:00,NM_DCP
MTFA3,TUFA ALERT,35.5558,-114.5597,800,2010-12-07 00:00,AZ_DCP
YNHG1,TUGALO RIVER  AT YONAH DAM,34.6797,-83.3431,213,2010-12-08 00:00,GA_DCP
KRMW2,Tug Fork River  AT Kermit,37.8167,-82.3833,243,2010-12-07 00:00,WV_DCP
LITW2,Tug Fork River  AT Litwar,37.4833,-81.85,375,2010-12-07 00:00,WV_DCP
WLCW2,Tug Fork River  AT Welch,37.4333,-81.5833,415,2010-12-07 00:00,WV_DCP
TUJC1,TUJUNGA SPREADING GROUNDS,34.235,-118.4075,266,2010-12-07 00:00,CA_DCP
PQSM4,Tula 2E,46.5469,-89.7772,398.20294,2012-01-03 00:00,MI_DCP
TLCW1,TULALIP CREEK NEAR TULALIP,48.0686,-122.2867,22,2010-12-07 00:00,WA_DCP
KYPW1,Tulalip - Kayak Point,48.1356,-122.3644,58.74646,2012-03-19 00:00,WA_DCP
TCTS2,Tulare,44.73444,-98.58556,400.18936,2021-09-23 00:00,SD_DCP
TLCN5,TULAROSA CREEK 3 W Bent,33.1447,-105.8972,1668,2010-12-07 00:00,NM_DCP
TDVC1,Tule Division Dam - NF MF Tule,36.20861,-118.6575,1645,2022-06-05 00:00,CA_DCP
YBTC1,Tule Pond - YOLO Bypass,38.75056,-121.63528,7,2022-05-13 00:00,CA_DCP
TUQC1,Tule River Near Road 64,36.08722,-119.42889,71.09511,2011-01-25 00:00,CA_DCP
SPQC1,TULE RIVER NR SPRINGVILLE,36.1003,-118.8694,215,2010-12-07 00:00,CA_DCP
TVWU1,TULE VALLEY RAWS,39.3667,-113.4167,1393,2010-12-07 00:00,UT_DCP
TLST2,TULIA 2NE,34.5431,-101.7406,1062,2010-12-07 00:00,TX_DCP
ATLM3,TULLY LAKE,42.6422,-72.2261,197,2010-12-07 00:00,MA_DCP
BRVP1,TULPEHOCKEN CREEK,40.4,-76.1667,156,2010-12-07 00:00,PA_DCP
BMRP1,Tulpehocken Creek  AT Blue Marsh Dam Outfl,40.3667,-76.0333,87,2010-12-07 00:00,PA_DCP
TULP1,Tulpehocken Creek  AT Reading,40.3667,-75.9833,71,2010-12-07 00:00,PA_DCP
TZLO2,TULSA,36.0269,-95.8828,228,2010-12-07 00:00,OK_DCP
TZGO2,TULSA,36.1839,-96.0378,226,2010-12-07 00:00,OK_DCP
TZJO2,TULSA,36.1519,-95.8339,219,2010-12-07 00:00,OK_DCP
TXXO2,TULSA,36.115,-95.8269,226,2010-12-07 00:00,OK_DCP
TZIO2,TULSA,36.1411,-95.8708,192,2010-12-07 00:00,OK_DCP
TZHO2,TULSA,36.1578,-95.9408,233,2010-12-07 00:00,OK_DCP
TXTO2,TULSA,36.0969,-95.9519,228,2010-12-07 00:00,OK_DCP
TZCO2,Tulsa 14SE - S Garnett Creek,35.989,-95.849,193.49466,2019-09-09 00:00,OK_DCP
TNSO2,Tulsa 4NE,36.1966,-95.9388,211.64993,2013-06-27 00:00,OK_DCP
TXUO2,Tulsa 8SE - Salk School,36.08,-95.89,249.02621,2019-09-09 00:00,OK_DCP
TJZO2,Tulsa 8SSE - 81rst and Yale,36.0426,-95.9296,215,2023-04-25 00:00,OK_DCP
TMVO2,TULSA 9SE - TULSA,36.0376,-95.8966,223,2023-04-01 00:00,OK_DCP
TCRO2,TULSA 9SE - TULSA 9SE (HLC),36.0575,-95.8733,220,2023-04-01 00:00,OK_DCP
TSAO2,Tulsa NWS,36.1486,-95.8611,195.85205,2012-12-20 00:00,OK_DCP
TFCO3,TUMALO FEED CANAL NR BEND,44.0903,-121.3686,1108,2010-12-07 00:00,OR_DCP
TMRO3,TUMALO RIDGE RAWS,44.0494,-121.4003,1216,2010-12-07 00:00,OR_DCP
URNM7,Tuner Station,37.178,-93.1567,382.6941,2012-01-12 00:00,MO_DCP
MHOM6,Tunica - Mississippi Mhoon Landing,34.73639,-90.44833,70.543755,2017-05-25 00:00,MS_DCP
TUNN7,Tuni Creek,35.0881,-83.7389,629,2010-12-07 00:00,NC_DCP
TNKP1,Tunkhannock Creek 3 NE Tunkhannock,41.55,-75.9,211,2010-12-07 00:00,PA_DCP
LPNP1,TUNKHANNOCK CRK NR,41.0653,-75.5206,560,2010-12-07 00:00,PA_DCP
TUNC1,TUNNEL,36.3667,-118.2833,2815,2010-12-02 00:00,CA_DCP
TUNA2,Tunnel - Railroad Rte,60.7167,-149.0333,136.27005,2021-02-23 00:00,AK_DCP
ABTC2,TUNNELS 5 SW ESTES PARK,40.3278,-105.5775,2518,2010-12-07 00:00,CO_DCP
TNUA2,Tununak Coastal,60.5781,-165.2692,1,2014-10-27 00:00,AK_DCP
BRAP1,Tunungwant Creek  AT South Bradford,41.95,-78.65,446,2010-12-07 00:00,PA_DCP
TGCC1,TUOLOMNE R AT GRAND CYN OF TUOLOMNE,37.9167,-119.6589,1225,2010-12-07 00:00,CA_DCP
XTRC1,Tuolumne City - Tulumne River,37.60306,-121.13139,10.807519,2019-08-08 00:00,CA_DCP
RFMC1,Tuolumne Meadows,37.8369,-119.325,2875.5908,2011-01-28 00:00,CA_DCP
TUMC1,TUOLUMNE MEADOWS,37.8731,-119.35,2631,2010-12-02 00:00,CA_DCP
TEIC1,TUOLUMNE R ABV EARLY INTAKE,37.8794,-119.9461,793,2010-12-07 00:00,CA_DCP
EIMC1,TUOLUMNE R BLO EARLY INTAKE,37.8817,-119.9692,832,2010-12-07 00:00,CA_DCP
MDSC1,Tuolumne River  AT Modesto,37.6269,-120.9869,22,2010-12-07 00:00,CA_DCP
HEHC1,TUOLUMNE R NR HETCH HETCHY,37.9375,-119.7972,1066,2010-12-07 00:00,CA_DCP
POUC1,Tuolumne - STF No2,38.2575,-120.0625,1794.2238,2013-10-30 00:00,CA_DCP
TFWM6,TUPELO RAWS,34.3306,-88.7069,103,2010-12-07 00:00,MS_DCP
TUPN6,Tupper Lake Village,44.2339,-74.5294,469.957,2011-02-08 00:00,NY_DCP
TUFO3,TUPPER RAWS,45.0708,-119.49,1353,2010-12-07 00:00,OR_DCP
TURN6,Turin - Hrbrrd Snow,43.6167,-75.4167,385.96237,2011-01-19 00:00,NY_DCP
TUST2,TURKEY 2WSW,34.3789,-100.9317,741,2010-12-07 00:00,TX_DCP
RKVM2,Turkey Branch  AT Rockville,39.0683,-77.0817,95,2010-12-07 00:00,MD_DCP
TUKT2,TURKEY CK AT FM 1959,29.5839,-95.1917,9,2010-12-07 00:00,TX_DCP
TRKF1,TURKEY CREEK,28.0167,-80.5961,6,2010-12-07 00:00,FL_DCP
BVLG1,Turkey Creek 1 SE Byromville,32.1956,-83.9008,104,2010-12-07 00:00,GA_DCP
EDIN1,TURKEY CREEK 2 E EDISON,40.2711,-99.7339,648,2007-12-31 00:00,NE_DCP
DBGN1,Turkey Creek 3 N DANNEBROG,41.15,-98.55,581,2007-12-31 00:00,NE_DCP
DEWN1,Turkey Creek 3 SE De Witt,40.3675,-96.8933,389,2007-12-31 00:00,NE_DCP
WLBN1,Turkey Creek 3 W Wilber,40.4833,-97.0167,409,2007-12-31 00:00,NE_DCP
EDNN1,TURKEY CREEK 5 NNE EDISON,40.3511,-99.7631,673,2007-12-31 00:00,NE_DCP
SNCK1,Turkey Creek 8 NW Seneca 8nw,39.95,-96.1167,330,2007-12-31 00:00,KS_DCP
HUGS1,Turkey Creek  AT Huger 3 NNE,33.1314,-79.7839,9,2010-12-07 00:00,SC_DCP
TURK1,Turkey Creek  AT Southwest Boulevard,39.0589,-94.6261,242,2008-10-16 00:00,KS_DCP
TKYA1,TURKEY CREEK NR PINSON,33.7111,-86.6961,173,2010-12-07 00:00,AL_DCP
TKPN6,Turkey Point - Hudson River,42.014,-73.939,0,2017-08-08 00:00,NY_DCP
EDRI4,Turkey River 1 E Eldorado 1E,43.0542,-91.8089,272,2002-04-17 00:00,IA_DCP
EKDI4,Turkey River 1 SE Elkader,42.8425,-91.4011,219,2002-04-17 00:00,IA_DCP
TCGI4,Turkey River 3 SE Cresco,43.3272,-92.0806,345.5327,2011-03-29 00:00,IA_DCP
TENI4,Turkey River 8 NW 10 Mile Bridge 8NW Elkader,42.9244,-91.5269,230.71378,2011-03-29 00:00,IA_DCP
CMTI4,TURKEY RIVER  AT Clermont,42.9979,-91.6579,255.06532,2008-03-16 00:00,IA_DCP
GRBI4,Turkey River  AT Garber,42.74,-91.2619,200,2002-04-17 00:00,IA_DCP
SPLI4,Turkey River  AT Spillville,43.2078,-91.9489,326,2010-03-15 00:00,IA_DCP
FQDN5,Turley - Farmington QD1,36.80083,-107.73,1767.2721,2016-09-08 00:00,NM_DCP
TUGA2,TURNAGAIN PASS SNOTEL,60.78043,-149.18325,573,2011-10-24 00:00,AK_DCP
GFZM7,Turnback Creek  AT Greenfield - Turnback Creek,37.4,-93.8,288,2007-12-31 00:00,MO_DCP
WTRV2,Turnbull 1NW - Rappahannock River,38.6846,-77.9026,99.60571,2017-11-08 00:00,VA_DCP
TWRW1,TURNBULL NWR RAWS,47.4175,-117.5283,695,2010-12-07 00:00,WA_DCP
TRNM8,Turner 1N,48.8742,-108.3936,930,2023-10-04 00:00,MT_DCP
TCHO3,Turner 3SE - Cascade High,44.8102,-122.915,101.63311,2020-01-14 00:00,OR_DCP
TCRO3,Turner 3SW - Continental,44.8086,-122.9967,145.86415,2020-01-14 00:00,OR_DCP
TNBM1,TURNER BROOK RAWS,46.2969,-69.8475,394,2010-12-07 00:00,ME_DCP
MTTO3,Turner - Mill Creek,44.8444,-122.9532,87.662735,2019-09-09 00:00,OR_DCP
JZST2,TURNER ROAD @ DITCH 600,30.0641,-94.3153,16,2010-12-07 00:00,TX_DCP
TNRM1,Turner - SNOCOR,44.2611,-70.2181,161,2023-02-28 00:00,ME_DCP
MCRG1,Turnpike Creek 5 S McRae,31.9914,-82.9219,58,2010-12-07 00:00,GA_DCP
TUPW4,Turpin Reservoir Near Ryan Park 10Ne,41.44167,-106.38611,2863.4812,2010-12-07 00:00,WY_DCP
TRQC2,TURQUOISE LAKE (SUGARLOAF DAM),39.2528,-106.3742,2999,2010-12-07 00:00,CO_DCP
CLIW3,Turtle Creek 3 NE Clinton,42.6,-88.8833,268,2008-10-16 00:00,WI_DCP
TRCM5,Turtle Creek 3 WNW Austin 3NW,43.65,-92.9833,361,2007-12-31 00:00,MN_DCP
BOIW3,Turtle Creek  AT Beloit-1 SE,42.4979,-89.0211,228,2015-10-09 00:00,WI_DCP
WRDP1,TURTLE CREEK  AT Wilmerding,40.3942,-79.8061,228,2010-12-07 00:00,PA_DCP
TUCT2,TURTLE CREEK - DALLAS,32.8072,-96.8022,153,2010-12-07 00:00,TX_DCP
TURN8,Turtle Lake 4N,47.568,-100.915,581,2008-10-16 00:00,ND_DCP
YTPA3,TURTLE PEOPLE,34.48358,-112.41514,2091.3225,2010-12-07 00:00,AZ_DCP
LTRN8,Turtle River 1NW AT Arvilla,47.9319,-97.5142,299,2007-12-31 00:00,ND_DCP
OCBT1,Turtletown 9WSW - Ocoee Dam 2,35.1,-84.5333,396,2022-10-27 00:00,TN_DCP
QTUA3,TUSAYAN 1.5 NE,35.99,-112.12,2047,2010-12-07 00:00,AZ_DCP
TWLA1,TUSCALOOSA,33.5344,-87.5461,161,2010-12-07 00:00,AL_DCP
CMCA1,TUSCALOOSA,33.1739,-87.5656,49,2010-12-07 00:00,AL_DCP
DVRO1,TUSCARAWAS RIVER  AT Dover Dam Pool,40.5581,-81.4128,280,2008-10-16 00:00,OH_DCP
DVLO1,TUSCARAWAS RIVER  AT Dover Dam Tailwater,40.5297,-81.43,274,2007-12-31 00:00,OH_DCP
MLNO1,Tuscarawas River  AT Massillon,40.7703,-81.5213,292,2008-10-16 00:00,OH_DCP
NCTO1,Tuscarawas River  AT Newcomerstown,40.2614,-81.6092,241,2008-10-16 00:00,OH_DCP
NWPO1,Tuscarawas River  AT New Philadelphia,40.4808,-81.4483,261,2008-01-07 00:00,OH_DCP
TUSW2,Tuscarora Creek  AT Martinsburg,39.4694,-77.9717,142,2010-12-07 00:00,WV_DCP
PORP1,Tuscarora Creek AT Port Royal,40.5167,-77.4167,147,2010-12-07 00:00,PA_DCP
ADNN6,TUSCARORA CREEK  AT Tuscarora Ck Nr S Addison,42.0722,-77.2992,334,2010-12-07 00:00,NY_DCP
TUSI2,TUSCOLA,39.7944,-88.2903,201,2007-01-08 00:00,IL_DCP
WTGM6,Tuscolameta Creek  AT Walnut Grove,32.5883,-89.465,113,2010-12-07 00:00,MS_DCP
MDPA3,Tuscon - Massingale Detention,32.3457,-111.0593,677.78015,2021-06-17 00:00,AZ_DCP
TMMA3,Tuscon - Tom Meixner Mem,32.2705,-110.9827,709,2023-06-07 00:00,AZ_DCP
COHM6,TUSCUMBIA RIVER 3 W Tuscumbia River Near Corinth 3W,34.9308,-88.5994,123.18791,2014-02-19 00:00,MS_DCP
TKGA1,TUSKEGEE,32.4492,-85.6414,108,2010-12-07 00:00,AL_DCP
ELAC1,Tustin,33.72,-117.7983,28.178652,2010-12-07 00:00,CA_DCP
EPRM4,Tustin 3W - EB Pine River,44.1025,-85.5172,354.0675,2018-08-09 00:00,MI_DCP
ANMC1,Tustin 8NE - Anaheim Hills,33.8367,-117.7399,348.16653,2018-01-08 00:00,CA_DCP
CVHC1,Tustin - Central Irvine Channel,33.7161,-117.7892,30.938967,2016-08-02 00:00,CA_DCP
LLRC1,Tustin - Loma Ridge,33.765,-117.7461,388.05457,2016-08-02 00:00,CA_DCP
TUXA2,Tuxedni Park in Anchorage,61.1628,-149.7042,246.0676,2011-05-20 00:00,AK_DCP
STGN6,TUXEDO,41.2331,-74.2367,277,2010-12-07 00:00,NY_DCP
QTWA3,TWEEDIE,36.5833,-113.7167,1610,2010-12-07 00:00,AZ_DCP
TWCC1,TWEEDY CREEK,35.2208,-118.4711,1162,2010-12-07 00:00,CA_DCP
DIXL1,Twelve Mile Bayou 4 SW DIXIE,32.6458,-93.8778,55,2010-12-07 00:00,LA_DCP
TMCK2,Twelve mile creek 1 SE Alexandria,38.9542,-84.3383,188,2010-12-07 00:00,KY_DCP
LIBS1,TWELVE MILE CREEK 3.4 W TWELVE MILE CRK NR LIBERTY,34.8014,-82.7486,270,2010-12-07 00:00,SC_DCP
BFOW2,Twelvepole Creek 3 E Lavalette (beech Fork Lake),38.305,-82.4244,175,2010-12-07 00:00,WV_DCP
BFLW2,Twelvepole Creek  AT Beech Fork Lake,38.3,-82.4167,194,2010-12-07 00:00,WV_DCP
ELSW2,Twelvepole Creek  AT East Lynn Lake Tailwater,38.1478,-82.3833,217,2010-12-07 00:00,WV_DCP
WAYW2,Twelvepole Creek  AT Wayne,38.2333,-82.45,205,2010-12-07 00:00,WV_DCP
GUNM6,TWENTY MILE CREEK NEAR GUNTOWN 3 E TWENTY MILE CREEK NEAR GUNTOW,34.4528,-88.5772,88,2010-12-07 00:00,MS_DCP
TYSC1,Twenty Nine Palms 3SW - South,34.1219,-116.0966,695.83954,2017-09-21 00:00,CA_DCP
TYPC1,Twentynine Palms ALERT,34.1523,-116.0545,607.9435,2015-06-06 00:00,CA_DCP
WVAC1,Twentynine Palms - Wonder Valley,34.1664,-115.7478,371.5023,2015-06-06 00:00,CA_DCP
TWBA2,Twin Bears Camp Ice,64.8947,-146.6725,195.35086,2011-11-01 00:00,AK_DCP
LAUC1,Twin Bridge - Lake Audrain,38.82,-120.0369,2247.8083,2011-01-31 00:00,CA_DCP
ECLC1,Twin Bridges 5ENE - Echo lake,38.8311,-120.0369,2209.6646,2021-07-22 00:00,CA_DCP
ECHC1,Twin Bridges - Echo Summit,38.8281,-120.0369,2282.4788,2011-01-31 00:00,CA_DCP
TWBI1,TWIN BUTTES RAWS,42.6906,-115.1953,1001,2010-12-07 00:00,ID_DCP
GERO1,Twin Creek  AT Germantown,39.6361,-84.3967,256,2008-10-16 00:00,OH_DCP
TWLC1,TWIN LAKES,38.7086,-120.0403,2439,2010-11-30 00:00,CA_DCP
TWLC2,Twin Lakes Res,39.08028,-106.31389,2808.0864,2019-08-28 00:00,CO_DCP
TINC2,Twin Lakes Res - Lake Creek,39.06028,-106.40778,2920.1887,2016-11-10 00:00,CO_DCP
STCW1,Twin Oaks Road - Stearns Creek,46.63333,-123.1175,65.994514,2017-11-01 00:00,WA_DCP
TPKA3,TWIN PEAKS,33.8936,-112.8236,815,2010-12-16 00:00,AZ_DCP
TSPN2,Twin Springs,38.20389,-116.17611,1564,2023-07-12 00:00,NV_DCP
MOTW1,Twisp - Methow River,48.36528,-120.115,503.7639,2016-10-19 00:00,WA_DCP
OPWW1,Twisp - Okawen Portable,48.3819,-120.2788,760.13086,2012-07-02 00:00,WA_DCP
TWIW1,Twisp River  AT Twisp,48.37,-120.1475,502.95633,2010-12-07 00:00,WA_DCP
TWMC1,TWISSELMAN,35.3625,-119.8233,975,2010-12-07 00:00,CA_DCP
TWDC1,TWITCHELL DAM ALERT #513,34.9833,-120.3167,145,2010-12-07 00:00,CA_DCP
