OBJECTID	ID	NAME	CWA	RFC	LON	LAT	MINLON	MAXLON	MINLAT	MAXLAT
8270	NCRG1	Norcross, GA	None	SERFC	-84.118	34.0857	-84.23292	-83.98042	33.94625	34.20292
8271	RWLG1	Roswell, GA	None	SERFC	-84.2421	33.9964	-84.34542	-84.14292	33.90458	34.11958
8272	JKNG1	Jackson Dam	None	SERFC	-84.0047	33.5508	-84.37458	-83.71375	33.29625	33.93208
8273	MACG1	Macon, GA	None	SERFC	-83.9292	33.1644	-84.31625	-83.58458	32.81292	33.44458
8274	AUSG1	Austell, GA	None	SERFC	-84.7337	33.8457	-84.99125	-84.51792	33.70458	34.01125
8275	VING1	Vinings, GA	None	SERFC	-84.456	33.9393	-84.57042	-84.31792	33.83792	34.05708
8276	WHTG1	Whitesburg, GA	None	SERFC	-84.8126	33.5957	-85.03708	-84.57208	33.41708	33.77792
8277	CLBG1	Barlett's Ferry Dam (Lake Harding), GA	None	SERFC	-85.0816	32.8424	-85.49125	-84.69292	32.59625	33.07375
8278	CLUG1	Culloden, GA	FFC	SERFC	-84.4552	32.9254	-84.80792	-84.11375	32.61292	33.27375
8279	PRSG1	Preston, Ga	None	SERFC	-84.6006	32.211	-84.72875	-84.48042	32.00458	32.41125
8280	TLLA1	Martin Dam AL	BMX	SERFC	-85.7409	32.9607	-86.14958	-85.29708	32.65042	33.34042
8281	CRRA1	Yates Dam AL	BMX	SERFC	-85.6894	32.6585	-86.11625	-85.35125	32.54625	32.77792
8282	WRGF1	WORTHINGTON GARDENS	TBW	SERFC	-82.358	28.3011	-82.47875	-82.22208	28.16708	28.42792
8283	TBCF1	S-155 STRUCTURE	TBW	SERFC	-82.3673	28.1629	-82.48708	-82.28042	28.05042	28.26125
8284	TSSA1	Thurlow Dam AL	BMX	SERFC	-85.9112	32.5741	-85.96625	-85.85125	32.51292	32.64042
8285	MILA1	Milstead AL	BMX	SERFC	-85.5909	32.4807	-85.96208	-85.31375	32.26708	32.64458
8286	MGYA1	Tallapoosa Wtr Plant AL	BMX	SERFC	-85.8897	32.3233	-86.24125	-85.50958	32.00042	32.70292
8287	MGMA1	Montgomery AL	BMX	SERFC	-86.3317	32.5244	-86.57875	-86.10542	32.33375	32.73208
8288	CATA1	Montgomery-Catoma Cr AL	BMX	SERFC	-86.168	32.1881	-86.34958	-85.97625	32.01708	32.38625
8289	TYLA1	R.F. Henry L&D AL	BMX	SERFC	-86.5235	32.3744	-86.82875	-86.22625	31.95042	32.82792
8290	SELA1	Selma AL	BMX	SERFC	-86.7747	32.4525	-87.04958	-86.42208	31.95458	32.99042
8291	CKLA1	Centreville AL	BMX	SERFC	-86.9514	33.1695	-87.30375	-86.63875	32.87542	33.61542
8292	SUTA1	Suttle AL	BMX	SERFC	-87.2301	32.8012	-87.41208	-86.96375	32.49625	33.09875
8293	MNJA1	Marion Junction AL	BMX	SERFC	-87.0711	32.6829	-87.28292	-86.88875	32.41292	32.92792
8294	MRFA1	Millers Ferry L&D AL	BMX	SERFC	-87.1075	32.1778	-87.57042	-86.58875	31.70458	32.72375
8295	CLBA1	Claiborne L&D AL	BMX	SERFC	-87.4931	31.9402	-87.77875	-87.11375	31.58375	32.26125
8296	SOPF1	Sopchoppy R. at Sopchoppy	TLH	SERFC	-84.557	30.2364	-84.66208	-84.44708	30.10458	30.37375
8297	BBGS1	Blackburg SC - Broad River	GSP	SERFC	-81.6467	35.3771	-81.86208	-81.46792	35.10042	35.63208
8298	CHBA1	Choctaw Bluff AL	BMX	SERFC	-87.4269	31.563	-87.83708	-87.02208	31.24625	31.91125
8299	LKBM6	LOCK B	MEM	SERFC	-88.2816	34.2492	-88.44125	-88.05542	33.98792	34.49042
8300	LKAM6	LOCK A	MEM	SERFC	-88.4463	34.013	-88.55375	-88.35542	33.93375	34.10708
8301	DNNM6	BAY SPRINGS L/D	MEM	SERFC	-88.2833	34.6315	-88.37042	-88.18875	34.50875	34.76958
8302	MNTG1	Montezuma, GA	None	SERFC	-84.2047	32.5177	-84.58292	-83.88042	32.20875	32.93625
8303	MCKG1	Muckalee Creek @ SR 195	None	SERFC	-84.2687	32.0454	-84.54125	-84.05958	31.75042	32.33625
8304	DSNG1	Dawson-Leesburg, GA	None	SERFC	-84.4321	31.9705	-84.69958	-84.21375	31.72125	32.24458
8305	WWCG1	Crisp County Dam, GA	None	SERFC	-83.9261	32.092	-84.32042	-83.63458	31.72958	32.43625
8306	TMTF1	Tampa Dam FL	TBW	SERFC	-82.3947	28.0218	-82.44958	-82.33458	27.97125	28.07375
8307	RERF1	Rerdell FL	TBW	SERFC	-81.9377	28.5392	-82.22042	-81.6843	28.36292	28.76542
8308	CRMF1	Croom FL	TBW	SERFC	-82.2085	28.5331	-82.28292	-82.13458	28.44208	28.61542
8309	HLDF1	Holder, FL	None	SERFC	-82.188	28.822	-82.49542	-81.85542	28.40458	29.20292
8310	DNLF1	Dunellon, FL	TBW	SERFC	-82.399	29.144	-82.59125	-82.19292	28.83375	29.37375
8311	INGF1	Inglis Tailwater, FL	TBW	SERFC	-82.5307	29.0567	-82.64125	-82.43042	28.97125	29.16958
8312	ISPF1	Inglis Steam Plant, FL	TBW	SERFC	-82.6545	29.0139	-82.72042	-82.58875	28.95458	29.07792
8313	LITF1	Lithia, FL	TBW	SERFC	-82.0561	27.8627	-82.25375	-81.85542	27.67125	28.05292
8314	COPN7	Fisher River near Copeland, NC	None	SERFC	-80.7903	36.4748	-80.97042	-80.63042	36.33375	36.60292
8315	ALTV2	Altavista, VA	RNK	SERFC	-79.4256	37.1442	-79.57042	-79.27208	37.04208	37.24875
8316	ARRN7	Ararat River at Ararat, NC	RNK	SERFC	-80.6267	36.5553	-80.84958	-80.44708	36.37542	36.69458
8317	MCKN7	South Yadkin River near Mocksville, NC	None	SERFC	-80.932	35.9368	-81.19125	-80.63875	35.78375	36.09875
8318	RRSN7	Rocky River near Stanfield, NC	None	SERFC	-80.6168	35.3683	-80.87875	-80.33042	35.05042	35.61958
8319	RCKN7	Rockingham, NC	None	SERFC	-79.8262	35.0068	-79.95792	-79.72625	34.91292	35.09875
8320	STXA1	ELSANOR	MOB	SERFC	-87.6702	30.7223	-87.81625	-87.51792	30.54208	30.91125
8321	EVGV2	Evington, VA	RNK	SERFC	-79.4383	37.3525	-79.69125	-79.20958	37.14208	37.54875
8322	BROV2	Brookneal, VA	None	SERFC	-79.1756	37.1233	-79.38708	-78.93042	36.95042	37.38625
8323	WIMF1	Wimauma, FL	TBW	SERFC	-82.2065	27.6659	-82.37875	-82.00958	27.55042	27.78625
8324	MKHF1	Myakka Head, FL	TBW	SERFC	-82.1447	27.5516	-82.25375	-82.03875	27.44625	27.66125
8325	MTDF1	Manatee Dam, FL	TBW	SERFC	-82.267	27.4891	-82.38292	-82.14708	27.38792	27.61125
8326	CBUG1	Columbus, GA	None	SERFC	-84.9195	32.6767	-85.29958	-84.64708	32.453	32.88625
8327	OKFG1	Oakfield, GA	None	SERFC	-83.9949	31.8357	-84.14542	-83.74708	31.70042	32.01542
8328	FOGG1	Walter F. George Dam, GA	None	SERFC	-85.0388	32.1825	-85.60792	-84.41375	31.58792	32.67792
8329	COLA1	Columbia L&D, GA	None	SERFC	-85.1211	31.4729	-85.44542	-84.79708	31.15875	31.76542
8330	FSHA1	Fish River  at Silverhill 3W	None	SERFC	-87.7992	30.6202	-87.88708	-87.70542	30.52125	30.76542
8331	BCRS1	Black Creek at TV Rd near Quinby, SC	None	SERFC	-79.963	34.3514	-80.27875	-79.72208	34.17958	34.49875
8332	IRCG1	Iron City, GA	None	SERFC	-84.7859	31.2834	-85.01625	-84.57208	30.99625	31.59875
8333	SWEG1	Suwannee Creek near Suwannee, GA	FFC	SERFC	-84.0016	34.0748	-84.12042	-83.89708	33.97958	34.16542
8334	ACDG1	Middle Oconee River near Arcade, GA	FFC	SERFC	-83.748	34.1207	-83.96208	-83.54292	33.95042	34.31958
8335	TPOM6	Tupelo MS	MEM	SERFC	-88.7611	34.4082	-88.92042	-88.57625	34.20042	34.61542
8336	NETM6	Nettleton MS	MEM	SERFC	-88.7941	34.1837	-89.07042	-88.55542	33.97125	34.38208
8337	BGBM6	Bigbee MS	MEM	SERFC	-88.5075	34.2329	-88.65792	-88.35542	33.98792	34.47375
8338	AMYM6	Amory MS	MEM	SERFC	-88.5699	34.066	-88.67042	-88.48042	33.95875	34.20292
8339	ALTF1	Altha, FL	TAE	SERFC	-85.2514	30.6617	-85.49958	-85.01375	30.47958	30.86125
8340	TMTM6	Tremont MS	MEM	SERFC	-88.0958	34.3062	-88.29542	-87.90125	34.20042	34.40708
8341	ABEM6	Aberdeen L&D MS	MEM	SERFC	-88.4341	33.935	-88.59542	-88.26792	33.81292	34.07792
8342	TBBM6	Tibbee MS	MEM	SERFC	-88.8892	33.7502	-89.13292	-88.59708	33.40042	34.16542
8343	CBUM6	Columbus L&D MS	MEM	SERFC	-88.5595	33.699	-88.88292	-88.23042	33.32542	34.05292
8344	AVLA1	Bevill L&D AL	BHM	SERFC	-88.3264	33.3959	-88.66208	-87.87625	33.17958	33.60708
8345	CLUM6	Columbus-Luxapallila MS	MEM	SERFC	-88.058	33.7254	-88.46625	-87.72625	33.48375	34.07792
8346	MLBA1	Mulberry Fork near Garden City	BHM	SERFC	-86.6717	34.1778	-86.89125	-86.42208	33.97125	34.34042
8347	AKLA1	Mulberry Fork nr Arkadelphia	BHM	SERFC	-86.8439	33.9601	-86.97042	-86.69708	33.82125	34.10708
8348	CLEA1	Locust Fork near Cleveland	BHM	SERFC	-86.329	34.1135	-86.63292	-86.11375	33.90042	34.29458
8349	MCHA1	Blackwater Creek near Manchester	BHM	SERFC	-87.4228	33.9997	-87.65375	-87.20542	33.85042	34.17375
8350	ZFSF1	Zolfo Springs, FL	TBW	SERFC	-81.8109	27.7003	-82.07875	-81.57209	27.46292	27.93208
8351	GDRF1	Gardner, FL	TBW	SERFC	-81.6294	27.4676	-81.83292	-81.43459	27.25458	27.73628
8352	WEPS1	Pelzer, SC	GSP	SERFC	-82.5164	34.7819	-82.64125	-82.40125	34.63792	34.91958
8353	CWAN7	Lake Norman, NC	GSP	SERFC	-81.0158	35.6396	-81.32875	-80.78875	35.40042	35.84875
8354	OXFN7	Oxford Res. (Hickory Lake), NC	GSP	SERFC	-81.3685	35.8435	-81.57042	-81.16375	35.68792	36.01542
8355	LKSN7	Lookout Shoals Dam, NC	GSP	SERFC	-81.1886	35.9056	-81.34542	-81.04292	35.73375	36.06125
8356	BSPN7	Boiling Springs, NC	GSP	SERFC	-82.0647	35.3684	-82.60792	-81.68042	35.10458	35.64458
8357	LOWN7	Lowell, NC	GSP	SERFC	-81.3479	35.5286	-81.77042	-81.05958	35.23792	35.76125
8358	MCAN7	Mcadenville, NC	GSP	SERFC	-81.0814	35.2801	-81.12042	-81.03875	35.24208	35.31958
8359	FOMS1	Lake Wylie Dam, SC	GSP	SERFC	-81.0845	35.2662	-81.36208	-80.80125	34.97542	35.61125
8360	RHIS1	Rock Hill Dam, SC	GSP	SERFC	-81.0258	34.9905	-81.12875	-80.94708	34.92125	35.06542
8361	CTBS1	Catawba, SC	CAE	SERFC	-80.8273	35.066	-81.04958	-80.59708	34.80458	35.33625
8362	CHPS1	Lake Greenwood, SC	CAE	SERFC	-82.2521	34.5311	-82.56208	-81.85958	34.14625	35.01542
8363	NIXS1	AIW at Nixons Crossroads SC	ILM	SERFC	-78.5328	33.8929	-78.69542	-78.35958	33.81708	33.96125
8364	SOCS1	AIW at Socastee SC	ILM	SERFC	-78.8692	33.7592	-79.03292	-78.63458	33.63375	33.89042
8365	BUCS1	Waccamaw R. at Bucksport SC	ILM	SERFC	-79.0645	33.7244	-79.18292	-78.95125	33.57958	33.85708
8366	WHMS1	Whitmire, SC	GSP	SERFC	-82.0865	34.7323	-82.48708	-81.56792	34.47958	35.05292
8367	CHAS1	Chappels, SC	CAE	SERFC	-82.0288	34.1593	-82.26208	-81.81792	34.01292	34.31958
8368	IRMS1	Lake Murray Dam, SC	CAE	SERFC	-81.677	34.1466	-82.11208	-81.19708	33.81292	34.59875
8369	JACG1	Ocmulgee River near Jackson, GA	FFC	SERFC	-83.7948	33.3598	-83.86625	-83.73042	33.28792	33.43208
8370	JACS1	Savannah River near Jackson, SC	CAE	SERFC	-81.8358	33.3374	-82.24542	-81.45542	33.09208	33.57792
8371	ARCF1	Arcadia, FL	TBW	SERFC	-81.858	27.3804	-81.97458	-81.72208	27.19208	27.59042
8372	DTAS1	Delta, SC	GSP	SERFC	-81.9473	34.8396	-82.47042	-81.48042	34.50042	35.17375
8373	CARS1	Carslisle, SC	GSP	SERFC	-81.5403	35.0004	-82.15375	-81.18875	34.57125	35.57792
8374	BLRS1	Blair, SC	CAE	SERFC	-81.5209	34.5256	-82.03292	-81.15542	34.28375	34.82792
8375	ALTS1	Alston, SC	CAE	SERFC	-81.3939	34.2337	-81.49958	-81.28875	34.17542	34.29875
8376	PASS1	Parr Shoals Dam, SC	CAE	SERFC	-81.4325	34.3195	-81.62042	-81.26375	34.18375	34.44875
8377	WATS1	Lake Wateree Dam, SC	None	SERFC	-80.9324	34.657	-81.27042	-80.59708	34.28375	35.06542
8378	CRDA1	Mulberry Fork at Cordova	BHM	SERFC	-87.1197	33.8582	-87.37875	-86.87208	33.67958	34.03208
8379	ELRA1	Elrod AL	BHM	SERFC	-87.7487	33.6959	-87.92458	-87.54292	33.22125	34.14458
8380	VRNF1	Vernon FL	TAE	SERFC	-85.5639	30.7693	-85.81625	-85.39292	30.55042	31.09875
8381	FLRV2	near Naruna, VA	RNK	SERFC	-78.9777	37.2458	-79.14125	-78.79708	37.07958	37.39042
8382	CUBV2	at Phenix, VA	RNK	SERFC	-78.7658	37.2165	-78.88292	-78.65125	37.05875	37.34875
8383	RNDV2	Randolph, VA	RNK	SERFC	-78.8617	37.0373	-79.11625	-78.67625	36.86708	37.27792
8384	BRUF1	Bruce FL	TAE	SERFC	-85.924	30.679	-86.17458	-85.66792	30.42125	30.90708
8385	RVFA1	River Falls AL	MOB	SERFC	-86.205	31.7629	-86.64125	-85.62625	31.28375	32.16542
8386	CHCF1	CHIPOLA CUTOFF	TLH	SERFC	-85.0378	30.2854	-85.18292	-84.85958	30.10458	30.50292
8387	DEDF1	DEAD LAKE	TLH	SERFC	-85.2392	30.3659	-85.46625	-85.09292	30.10875	30.55292
8388	BENF1	Bennett, FL	None	SERFC	-85.4702	30.5067	-85.63292	-85.30125	30.34625	30.64875
8389	ARTA1	Ariton AL on Pea River	TAE	SERFC	-85.6609	31.8623	-85.88292	-85.40125	31.53792	32.16542
8390	YADN7	Yadkin College, NC	RDU	SERFC	-80.4266	36.0854	-80.87042	-80.05542	35.82542	36.31125
8391	ENNN7	Enon, NC	RNK	SERFC	-80.6207	36.3229	-81.02458	-80.29708	36.07542	36.52375
8392	HGRN7	High Rock Res., NC	RDU	SERFC	-80.5343	35.818	-81.15375	-79.98875	35.47125	36.20708
8393	NRWN7	Norwood, NC	RDU	SERFC	-80.3788	35.1266	-80.70792	-80.14292	34.78792	35.51125
8394	HTSS1	Hartsville, SC	ILM	SERFC	-80.213	34.5811	-80.43708	-80.05958	34.37125	34.79042
8395	BISS1	Bishopville, SC	ILM	SERFC	-80.439	34.5652	-80.72042	-80.16375	34.22958	34.90292
8396	RMSN7	Deep R. at Ramseur NC	RDU	SERFC	-79.8244	35.9019	-80.09125	-79.55125	35.67958	36.15708
8397	DWSG1	Dawson	FFC	SERFC	-84.0932	34.5109	-84.24125	-83.98042	34.30458	34.68625
8398	LAAV2	Roanoke R. at LaFayette VA	RNK	SERFC	-80.2801	37.1778	-80.48292	-80.06792	37.01292	37.37792
8399	SANV2	Pigg R. nr Sandy Level VA	RNK	SERFC	-79.7798	36.9112	-80.16208	-79.45125	36.75458	37.04458
8400	RORN7	Roaring R. nr Roaring Rvr NC	RNK	SERFC	-81.0905	36.3472	-81.24125	-80.95125	36.21708	36.46542
8401	BLFN7	Blewett, NC	CAE	SERFC	-80.0114	35.366	-80.43292	-79.69708	34.74625	35.94458
8402	DENS1	Denmark, SC	CHS	SERFC	-81.48	33.5945	-81.89125	-81.07625	33.32542	33.88208
8403	ORBS1	Orangeburg, SC	CAE	SERFC	-81.1898	33.6991	-81.61625	-80.77208	33.44625	33.95292
8404	LBRN7	Lumberton, NC	ILM	SERFC	-79.1902	34.7601	-79.37458	-78.95958	34.55042	35.02375
8405	CHES1	Cheraw, SC	CAE	SERFC	-79.8527	34.8995	-80.19542	-79.54292	34.69208	35.16958
8406	EFFS1	Effingham, SC	ILM	SERFC	-80.0034	34.1334	-80.28708	-79.70125	33.92958	34.37792
8407	BRDN7	Boardman, NC	ILM	SERFC	-78.9219	34.6809	-79.21208	-78.65958	34.39625	34.97792
8408	DLLS1	Dillon, SC	ILM	SERFC	-79.4623	34.7185	-79.69958	-79.23875	34.38375	35.01542
8409	CNWS1	Conway, SC	ILM	SERFC	-78.9204	33.905	-79.17042	-78.64708	33.75042	34.06125
8410	MAXN7	Lumber River at Maxton	ILM	SERFC	-79.5109	35.0912	-79.76625	-79.27625	34.74625	35.33625
8411	TRVN7	Tar River near Tar River	RDU	SERFC	-78.7215	36.3009	-78.89125	-78.55542	36.12125	36.44875
8412	RNGN7	Little Fishing Creek nr White Oak	RDU	SERFC	-77.9456	36.3443	-78.17875	-77.78042	36.16292	36.46542
8413	CNOG1	None	None	SERFC	-82.109	32.4425	-82.40792	-81.85542	32.12542	32.74458
8414	MGFG1	Chattahoochee River at Morgan Falls Dam	FFC	SERFC	-84.3512	34.0258	-84.47875	-84.19708	33.92542	34.11542
8415	AANG1	Peachtree Creek at Atlanta, GA	FFC	SERFC	-84.3028	33.8319	-84.43708	-84.18042	33.72958	33.95292
8416	CHAG1	Chattahoochee River at Ga Hwy 280	FFC	SERFC	-84.38	33.875	-84.51625	-84.23458	33.77958	33.97375
8417	FBNG1	Chattahoochee River near Fairburn, GA	FFC	SERFC	-84.554	33.7234	-84.75375	-84.37208	33.53792	33.94042
8418	SOUG1	South River at Klondike Rd near Lithonia, GA	FFC	SERFC	-84.2591	33.7018	-84.46208	-84.08875	33.58792	33.84875
8419	MYRG1	Yellow River near Millstead, GA	FFC	SERFC	-84.0775	33.8581	-84.24125	-83.91375	33.62958	34.06958
8420	ACYG1	Alcovy River near Covington, GA	FFC	SERFC	-83.8302	33.8353	-84.01208	-83.68042	33.60875	34.05292
8421	OCNG1	Oconee River near Oconee, GA	FFC	SERFC	-83.0907	32.9963	-83.55792	-82.74708	32.75458	33.31542
8422	SWIN7	Swift Creek near Hilliardston	RDU	SERFC	-78.1813	36.1951	-78.42875	-77.88458	36.04625	36.38208
8423	ROKN7	NC 97 AT ROCKY MOUNT	RDU	SERFC	-77.988	36.0046	-78.19542	-77.76792	35.86711	36.11542
8424	GIVS1	Givans Ferry, SC	CHS	SERFC	-80.6597	33.3023	-81.22042	-80.19708	32.97542	33.64875
8425	GALS1	Galivants Ferry, SC	ILM	SERFC	-79.1376	34.3051	-79.56625	-78.81375	33.98375	34.65292
8426	KINS1	Kingstree, SC	ILM	SERFC	-80.1958	33.8983	-80.56208	-79.74292	33.56708	34.36958
8427	BRWN7	Bridgewater Dam (Lake James), NC	GSP	SERFC	-82.019	35.7411	-82.31625	-81.79292	35.50875	36.14458
8428	RHON7	=	GSP	SERFC	-81.6955	35.8742	-81.92042	-81.38875	35.55875	36.16958
8429	RYEF1	Rye Bridge, FL	TBW	SERFC	-82.3496	27.5139	-82.39542	-82.29708	27.45458	27.56125
8430	BARF1	Bartow, FL	TBW	SERFC	-81.7612	28.0015	-82.00375	-81.54708	27.80871	28.20292
8431	LOVG1	FLINT RIVER NEAR LOVEJOY, GA	FFC	SERFC	-84.4211	33.5411	-84.57042	-84.28875	33.37542	33.68625
8432	LING1	LINE CREEK NEAR SENOIA, GA	FFC	SERFC	-84.6141	33.4363	-84.73292	-84.49292	33.29625	33.58208
8433	GRFG1	FLINT RIVER NEAR GRIFFIN, GA	FFC	SERFC	-84.3726	33.3273	-84.48708	-84.25542	33.18792	33.49042
8434	MOLG1	FLINT RIVER NEAR MOLENA, GA	FFC	SERFC	-84.5661	33.2758	-84.81208	-84.32208	33.02542	33.60292
8435	CMDS1	Camden, SC	CAE	SERFC	-80.7427	34.3062	-80.99958	-80.48458	34.10875	34.54458
8436	TLNG1	Tilton GA, Conasauga River at	None	SERFC	-84.8341	34.7459	-85.04542	-84.61792	34.61708	34.91958
8437	GNSA1	Gainesville L&D AL	BHM	SERFC	-88.0668	33.1707	-88.52458	-87.70125	32.82125	33.54458
8438	MCNM6	Macon MS	None	SERFC	-88.8447	33.2285	-89.19542	-88.47625	32.89208	33.47375
8439	FOWF1	Fowler Avenue FL	TBW	SERFC	-82.4002	28.103	-82.49125	-82.30125	28.02542	28.20708
8440	BLAV2	Rocky Mount VA	None	SERFC	-80.0048	37.0597	-80.14958	-79.80125	36.96292	37.18625
8441	SAYA1	Locust Fork nr Sayre	BHM	SERFC	-86.6558	33.8486	-87.02875	-86.31792	33.60458	34.08625
8442	GANA1	Gainesville AL	BHM	SERFC	-88.4575	32.9302	-88.77875	-88.13042	32.66292	33.23208
8443	ARKA1	Lewis Smith Dam AL	BHM	SERFC	-87.2238	34.1756	-87.65375	-86.79708	33.91292	34.45292
8444	DLDA1	Demopolis L&D AL	BHM	SERFC	-87.8503	32.6823	-88.33708	-87.38458	32.38792	33.04042
8445	LVNA1	Livingston AL	BHM	SERFC	-88.5512	32.6645	-88.84958	-88.14292	32.42125	32.94458
8446	CLDA1	Coffeeville L&D AL	MOB	SERFC	-88.0934	32.1986	-88.62042	-87.51375	31.66708	32.66958
8447	LRYA1	Leroy AL	MOB	SERFC	-88.0624	31.6826	-88.43708	-87.74292	31.46708	31.92792
8448	BCKA1	Barry Steam Plant AL	MOB	SERFC	-87.9188	31.3391	-88.39958	-87.39292	30.96292	31.95708
8449	SARA1	Saraland AL	MOB	SERFC	-87.9446	30.9576	-88.17458	-87.70958	30.79208	31.14875
8450	VRBA1	MITCHELL DAM	BHM	SERFC	-86.288	32.9819	-86.72042	-85.92625	32.75875	33.35292
8451	RSCG1	Resaca GA	ATL	SERFC	-84.8923	34.5816	-84.99125	-84.80125	34.45042	34.69042
8452	CNNG1	Canton GA	ATL	SERFC	-84.2899	34.3938	-84.54542	-84.01375	34.20458	34.61958
8453	ROEG1	Rome-Etowah, GA	FFC	SERFC	-84.9857	34.2458	-85.15375	-84.75542	34.07542	34.36958
8454	RTMG1	Rome-Turner McCall Bridge GA	FFC	SERFC	-85.1067	34.471	-85.38292	-84.84708	34.21292	34.74042
8455	CREA1	Wiess Dam AL	BMX	SERFC	-85.436	34.305	-85.86625	-85.08042	33.87542	34.81542
8456	GAPA1	Gadsden AL	BHM	SERFC	-85.6632	33.992	-86.00375	-85.31792	33.77542	34.21542
8457	CCSA1	Logan Martin Dam AL	None	SERFC	-85.9475	33.6581	-86.37458	-85.50542	33.35458	33.97375
8458	CHLA1	Childersburg AL	BMX	SERFC	-86.2652	33.3812	-86.67458	-85.80542	33.09208	33.71542
8459	CLTA1	Lay Dam AL	BMX	SERFC	-86.5613	33.1784	-86.82458	-86.27208	32.93792	33.45708
8460	CEAS1	Carolina Eastman, SC	CAE	SERFC	-81.092	33.9427	-81.37875	-80.82625	33.78375	34.14042
8461	SANS1	Sandy Run, SC	CAE	SERFC	-80.9782	33.8571	-81.12875	-80.83875	33.71708	34.03625
8462	GADS1	Congaree Swamp, SC	CAE	SERFC	-80.8909	33.8115	-80.94542	-80.84292	33.75875	33.86542
8463	ESTS1	Eastover, SC	CAE	SERFC	-80.6118	34.1186	-80.89125	-80.38875	33.80458	34.41125
8464	PNVS1	Lake Marion, SC	CAE	SERFC	-80.576	33.6882	-81.03708	-80.13042	33.35875	34.06958
8465	KGTG1	None	FFC	SERFC	-84.9986	34.0496	-85.21625	-84.80958	33.88375	34.24458
8466	JAMS1	Jamestown, SC	CHS	SERFC	-79.9317	33.4481	-80.20375	-79.64292	33.20458	33.68208
8467	TIGG1	Burton Dam, GA	None	SERFC	-83.5474	34.9055	-83.68292	-83.40542	34.75875	35.06125
8468	JCSS1	Jocassee Dam, SC	None	SERFC	-82.9634	35.0618	-83.13292	-82.80958	34.92542	35.19042
8469	KEOS1	Keowee Dam, SC	None	SERFC	-82.95	34.8764	-83.17458	-82.74292	34.65875	35.10708
8470	HRTG1	Hartwell Dam, GA	None	SERFC	-83.0311	34.7006	-83.57875	-82.52625	34.29625	35.14458
8471	CARG1	Carlton Bridge, GA	None	SERFC	-83.3192	34.3331	-83.69958	-82.93458	34.04208	34.61125
8472	BELG1	Bell, GA	CAE	SERFC	-83.0304	33.9623	-83.38708	-82.71792	33.70042	34.21958
8473	RBRS1	R. B. Russell Dam, SC	None	SERFC	-82.7309	34.3184	-83.12875	-82.43875	34.00042	34.70292
8474	MODS1	Modoc, SC	None	SERFC	-82.0752	33.932	-82.33708	-81.76792	33.70458	34.21542
8475	CHDS1	CLARK HILL DAM	CAE	SERFC	-82.5586	33.871	-83.19542	-82.15542	33.42542	34.50292
8476	MNIG1	Moniac GA	JAX	SERFC	-82.2091	30.5856	-82.32042	-82.09292	30.46292	30.67375
8477	ARHF1	Arcadia, FL	TBW	SERFC	-81.9927	27.4233	-82.10792	-81.85542	27.17125	27.66542
8478	ELFF1	Elfers, FL	TBW	SERFC	-82.5385	28.2237	-82.68708	-82.42208	28.12958	28.34458
8479	PNYF1	Penney Farms FL	JAX	SERFC	-81.874	29.9054	-82.04542	-81.70958	29.78375	30.01125
8480	MACF1	Macclenny FL	JAX	SERFC	-82.2302	30.3184	-82.44958	-82.04708	30.08792	30.56958
8481	MDLF1	Middleburg FL	JAX	SERFC	-81.9644	30.1511	-82.08292	-81.80958	29.92125	30.33625
8482	RDBG1	Redbud GA (Pine Chapel)	ATL	SERFC	-84.7365	34.4676	-84.90792	-84.50125	34.26708	34.73208
8483	BRIG1	Millhaven, GA	None	SERFC	-82.1959	33.2191	-82.67042	-81.60958	32.91292	33.51125
8484	BFYG1	Burtons Ferry, GA	None	SERFC	-81.5743	33.1261	-81.86625	-81.30125	32.89625	33.36125
8485	LKEM6	Lock E MS	MEM	SERFC	-88.2924	34.4984	-88.40375	-88.18042	34.39208	34.60292
8486	BOOM6	Booneville MS	MEM	SERFC	-88.4399	34.6813	-88.53708	-88.34708	34.58792	34.77375
8487	NEWM6	New Site MS	MEM	SERFC	-88.3758	34.6191	-88.45375	-88.28458	34.50458	34.72375
8488	MRTM6	Marietta MS	MEM	SERFC	-88.4597	34.5454	-88.58292	-88.34708	34.40458	34.66958
8489	GUNM6	Guntown MS	MEM	SERFC	-88.6475	34.5731	-88.76625	-88.53042	34.41292	34.73208
8490	FULM6	Fulton MS	MEM	SERFC	-88.5025	34.4432	-88.61625	-88.39708	34.23792	34.62375
8491	EDEG1	Eden, GA	None	SERFC	-81.6595	32.5507	-81.97875	-81.30958	32.16708	32.92792
8492	CLYG1	Clyo, GA	None	SERFC	-81.4992	32.7915	-81.96208	-81.18875	32.48792	33.05292
8493	NOCG1	Athens, GA	None	SERFC	-83.5285	34.1684	-83.82458	-83.29292	33.94208	34.40708
8494	BWKG1	Bostwick, GA	None	SERFC	-83.6861	33.9073	-83.97458	-83.41792	33.75042	34.06958
8495	PNFG1	Penfield, GA	None	SERFC	-83.3488	33.869	-83.70375	-83.13458	33.68792	34.06958
8496	FREN7	Freeland, NC	None	SERFC	-78.5613	34.3076	-78.87458	-78.21375	34.01708	34.61125
8497	LNGS1	Longs, SC	None	SERFC	-78.6969	34.0769	-78.92875	-78.39708	33.86708	34.32375
8498	COWS1	COWPENS	GSP	SERFC	-82.0989	35.151	-82.41208	-81.81792	35.00458	35.29875
